TransactionID,Date,CustomerID,Gender,Age,ProductCategory,ProductName,Quantity,UnitPrice,TotalPrice,Branch,PaymentMethod
6570,2023-03-07 09:00:00,3314,Female,23,Electronics,USB Cable,1,83.39,83.39,B,Cash
6571,2023-03-07 10:00:00,3166,Male,59,Snacks,Chips,1,81.35,81.35,B,Cash
6572,2023-03-07 11:00:00,3122,Female,53,Household,Detergent,2,17.43,34.86,C,E-Wallet
6573,2023-03-07 12:00:00,3396,Female,43,,,9,93.7,843.3000000000001,D,Bank Transfer
6574,2023-03-07 13:00:00,3206,Male,30,Household,Tissue,3,107.52,322.56,B,Credit Card
6575,2023-03-07 14:00:00,3056,Male,55,Beverage,Soft Drink,5,41.96,209.8,A,Credit Card
6576,2023-03-07 15:00:00,3256,Male,65,Snacks,Nuts,7,101.1,707.6999999999999,B,E-Wallet
6577,2023-03-07 16:00:00,3398,Male,42,Frozen,Frozen Vegetables,8,74.64,597.12,A,Bank Transfer
6578,2023-03-07 17:00:00,3345,Male,49,Personal Care,Toothpaste,2,89.18,178.36,C,Cash
6579,2023-03-07 18:00:00,3275,Female,59,Personal Care,Soap,11,9.71,106.81,D,Credit Card
6580,2023-03-07 19:00:00,3124,Female,63,Beverage,Juice,7,16.56,115.91999999999999,C,Credit Card
6581,2023-03-07 20:00:00,3121,Male,48,Personal Care,Soap,10,96.02,960.1999999999999,B,Credit Card
6582,2023-03-07 21:00:00,3082,Male,60,Snacks,Nuts,1,46.16,46.16,C,Credit Card
6583,2023-03-07 22:00:00,3247,Female,64,Household,Tissue,7,4.08,28.560000000000002,B,E-Wallet
6584,2023-03-07 23:00:00,3241,Female,17,Snacks,Chips,9,34.1,306.90000000000003,D,Credit Card
6585,2023-03-08 00:00:00,3332,Male,19,Snacks,Crackers,7,73.94,517.5799999999999,B,E-Wallet
6586,2023-03-08 01:00:00,3384,Female,56,Beverage,Energy Drink,8,102.1,816.8,D,E-Wallet
6587,2023-03-08 02:00:00,3067,Male,58,Snacks,Chips,2,40.61,81.22,A,Credit Card
6588,2023-03-08 03:00:00,3229,Female,31,Beverage,Energy Drink,11,44.95,494.45000000000005,D,E-Wallet
6589,2023-03-08 04:00:00,3438,Female,50,Household,Dish Soap,5,22.7,113.5,B,Cash
6590,2023-03-08 05:00:00,3329,Female,42,Household,Detergent,3,61.84,185.52,B,Bank Transfer
6591,2023-03-08 06:00:00,3093,Female,26,Snacks,Nuts,6,68.89,413.34000000000003,C,Credit Card
6592,2023-03-08 07:00:00,3028,Female,34,Beverage,Energy Drink,9,66.6,599.4,D,E-Wallet
6593,2023-03-08 08:00:00,3245,Male,32,Electronics,USB Cable,2,111.36,222.72,A,Cash
6594,2023-03-08 09:00:00,3214,Female,62,Household,Dish Soap,10,10.65,106.5,D,Credit Card
6595,2023-03-08 10:00:00,3385,Male,34,Dairy,Milk,4,13.38,53.52,A,E-Wallet
6596,2023-03-08 11:00:00,3396,Male,26,Dairy,Milk,7,11.81,82.67,A,Bank Transfer
6597,2023-03-08 12:00:00,3068,Female,34,Produce,Broccoli,7,82.74,579.18,C,Cash
6598,2023-03-08 13:00:00,3472,Female,65,Frozen,Frozen Vegetables,1,51.3,51.3,B,Bank Transfer
6599,2023-03-08 14:00:00,3447,Male,27,Personal Care,Toothpaste,1,46.42,46.42,A,Credit Card
6600,2023-03-08 15:00:00,3445,Male,48,Snacks,Crackers,1,116.9,116.9,B,Cash
6601,2023-03-08 16:00:00,3387,Male,57,Personal Care,Shampoo,10,77.83,778.3,A,Bank Transfer
6602,2023-03-08 17:00:00,3390,Male,48,Personal Care,Shampoo,5,87.61,438.05,A,Credit Card
6603,2023-03-08 18:00:00,3129,Male,32,Beverage,Soft Drink,9,99.09,891.8100000000001,A,E-Wallet
6604,2023-03-08 19:00:00,3209,Male,37,Beverage,Juice,10,8.97,89.7,B,Bank Transfer
6605,2023-03-08 20:00:00,3131,Female,61,Beverage,Soft Drink,4,101.83,407.32,A,Cash
6606,2023-03-08 21:00:00,3179,Male,49,Snacks,Crackers,7,28.14,196.98000000000002,D,E-Wallet
6607,2023-03-08 22:00:00,3003,Male,27,Produce,Broccoli,9,72.24,650.16,D,E-Wallet
6608,2023-03-08 23:00:00,3376,Female,63,Beverage,Mineral Water,11,64.77,712.4699999999999,B,Cash
6609,2023-03-09 00:00:00,3137,Male,47,Snacks,Crackers,6,90.66,543.96,D,E-Wallet
6610,2023-03-09 01:00:00,3146,Male,20,Beverage,Juice,2,103.55,207.1,A,Bank Transfer
6611,2023-03-09 02:00:00,3097,Female,30,Snacks,Crackers,1,114.17,114.17,D,Bank Transfer
6612,2023-03-09 03:00:00,3491,Female,63,Beverage,Juice,6,86.45,518.7,D,E-Wallet
6613,2023-03-09 04:00:00,3282,Female,20,Household,Detergent,6,3.0,18.0,D,Cash
6614,2023-03-09 05:00:00,3150,Male,23,Personal Care,Lotion,11,97.65,1074.15,A,Bank Transfer
6615,2023-03-09 06:00:00,3249,Female,58,Snacks,Cookies,8,4.44,35.52,B,Credit Card
6616,2023-03-09 07:00:00,3449,Male,59,Personal Care,Lotion,4,106.21,424.84,B,Cash
6617,2023-03-09 08:00:00,3339,Male,16,Electronics,Earphones,5,35.65,178.25,D,E-Wallet
6618,2023-03-09 09:00:00,3326,,58,Produce,Carrots,11,96.94,1066.34,B,Credit Card
6619,2023-03-09 10:00:00,3410,Male,27,Snacks,Nuts,1,28.34,28.34,B,Cash
6620,2023-03-09 11:00:00,3469,Male,32,Dairy,Cheese,10,84.89,848.9,D,Credit Card
6621,2023-03-09 12:00:00,3318,Female,60,Electronics,Earphones,9,62.32,560.88,C,Credit Card
6622,2023-03-09 13:00:00,3325,Female,16,Produce,Bananas,10,74.71,747.0999999999999,B,Bank Transfer
6623,2023-03-09 14:00:00,3210,Female,30,Beverage,Energy Drink,3,84.85,254.54999999999998,C,Bank Transfer
6624,2023-03-09 15:00:00,3128,,17,Dairy,Cheese,2,60.23,120.46,D,Cash
6625,2023-03-09 16:00:00,3493,Male,37,Electronics,USB Cable,9,22.57,203.13,C,E-Wallet
6626,2023-03-09 17:00:00,3015,Male,42,Personal Care,Toothpaste,1,107.44,107.44,A,Credit Card
6627,2023-03-09 18:00:00,3404,Female,33,Snacks,Cookies,11,75.62,831.82,A,E-Wallet
6628,2023-03-09 19:00:00,3304,Female,55,Personal Care,Lotion,7,118.78,831.46,A,Cash
6629,2023-03-09 20:00:00,3412,Female,66,Household,Detergent,7,30.86,216.01999999999998,C,Credit Card
6630,2023-03-09 21:00:00,3185,Female,34,Snacks,Cookies,2,25.18,50.36,B,Bank Transfer
6631,2023-03-09 22:00:00,3165,Female,64,Snacks,Cookies,4,8.97,35.88,B,E-Wallet
6632,2023-03-09 23:00:00,3307,Female,39,Household,Detergent,7,39.69,277.83,A,Credit Card
6633,2023-03-10 00:00:00,3073,Male,22,Snacks,Nuts,1,48.83,48.83,C,E-Wallet
6634,2023-03-10 01:00:00,3218,Female,36,Snacks,Nuts,9,79.79,718.11,A,E-Wallet
6635,2023-03-10 02:00:00,3020,Male,62,Dairy,Butter,7,19.11,133.76999999999998,D,Cash
6636,2023-03-10 03:00:00,3235,Female,46,Dairy,Cheese,11,80.88,889.68,A,E-Wallet
6637,2023-03-10 04:00:00,3135,Female,43,Beverage,Soft Drink,7,51.78,362.46000000000004,B,E-Wallet
6638,2023-03-10 05:00:00,3179,Female,,Beverage,Juice,2,54.84,109.68,D,Bank Transfer
6639,2023-03-10 06:00:00,3058,Female,26,Dairy,Butter,3,37.27,111.81,B,Credit Card
6640,2023-03-10 07:00:00,3009,Male,50,Frozen,Frozen Pizza,10,86.13,861.3,A,Credit Card
6641,2023-03-10 08:00:00,3033,Female,66,Electronics,Earphones,5,87.54,437.70000000000005,A,Bank Transfer
6642,2023-03-10 09:00:00,3214,Male,61,Beverage,Mineral Water,1,15.83,15.83,B,Bank Transfer
6643,2023-03-10 10:00:00,3449,Male,34,Beverage,Soft Drink,6,103.15,618.9000000000001,A,Cash
6644,2023-03-10 11:00:00,3136,Male,42,Frozen,Frozen Vegetables,2,118.53,237.06,A,Bank Transfer
6645,2023-03-10 12:00:00,3050,Male,64,Electronics,Earphones,1,28.43,28.43,D,Credit Card
6646,2023-03-10 13:00:00,3375,Female,26,Snacks,Cookies,6,87.38,524.28,A,Bank Transfer
6647,2023-03-10 14:00:00,3226,Male,59,Electronics,Earphones,9,114.7,1032.3,A,E-Wallet
6648,2023-03-10 15:00:00,3304,Male,41,Beverage,Mineral Water,5,8.57,42.85,B,E-Wallet
6649,2023-03-10 16:00:00,3063,Male,30,Personal Care,Lotion,1,119.91,119.91,A,Credit Card
6650,2023-03-10 17:00:00,3487,Male,26,Beverage,Mineral Water,11,113.29,1246.19,C,Cash
6651,2023-03-10 18:00:00,3125,Female,35,Beverage,Soft Drink,9,87.28,785.52,B,Credit Card
6652,2023-03-10 19:00:00,3089,Female,28,Snacks,Chips,2,69.75,139.5,D,Bank Transfer
6653,2023-03-10 20:00:00,3353,Male,45,Electronics,USB Cable,1,12.14,12.14,B,Bank Transfer
6654,2023-03-10 21:00:00,3457,Female,31,Snacks,Chips,4,79.82,319.28,D,Credit Card
6655,2023-03-10 22:00:00,3376,Female,59,Snacks,Crackers,5,65.55,327.75,D,E-Wallet
6656,2023-03-10 23:00:00,3492,Female,20,Dairy,Milk,1,21.56,21.56,A,Credit Card
6657,2023-03-11 00:00:00,3492,Male,33,Beverage,Mineral Water,7,109.09,763.63,B,Credit Card
6658,2023-03-11 01:00:00,3241,Male,37,Beverage,Juice,9,60.33,542.97,A,E-Wallet
6659,2023-03-11 02:00:00,3209,Male,50,Electronics,Earphones,2,22.35,44.7,B,Cash
6660,2023-03-11 03:00:00,3377,,31,Personal Care,Shampoo,4,94.87,379.48,C,E-Wallet
6661,2023-03-11 04:00:00,3331,,48,Snacks,Chips,10,45.88,458.8,C,Bank Transfer
6662,2023-03-11 05:00:00,3083,Male,68,Produce,Carrots,9,45.33,407.96999999999997,C,Cash
6663,2023-03-11 06:00:00,3086,Male,69,Personal Care,Shampoo,3,38.67,116.01,A,Bank Transfer
6664,2023-03-11 07:00:00,3265,Male,37,Household,Cleaner,8,115.48,923.84,B,Bank Transfer
6665,2023-03-11 08:00:00,3394,Male,35,Snacks,Chips,3,6.47,19.41,A,Cash
6666,2023-03-11 09:00:00,3217,Female,56,Beverage,Juice,5,63.15,315.75,A,Credit Card
6667,2023-03-11 10:00:00,3149,Male,25,Personal Care,Lotion,7,91.47,640.29,A,E-Wallet
6668,2023-03-11 11:00:00,3203,Female,20,Personal Care,Lotion,10,100.51,1005.1,B,Bank Transfer
6669,2023-03-11 12:00:00,3020,Female,30,Dairy,Butter,9,65.64,590.76,B,Cash
6670,2023-03-11 13:00:00,3396,Female,41,Snacks,Crackers,11,92.55,1018.05,A,E-Wallet
6671,2023-03-11 14:00:00,3231,Male,67,Snacks,Nuts,5,116.86,584.3,D,E-Wallet
6672,2023-03-11 15:00:00,3434,Female,38,,,10,66.99,669.9,C,Credit Card
6673,2023-03-11 16:00:00,3463,,66,Electronics,USB Cable,6,42.37,254.21999999999997,A,Cash
6674,2023-03-11 17:00:00,3006,Female,52,,,7,119.43,836.01,D,Bank Transfer
6675,2023-03-11 18:00:00,3401,Female,23,Electronics,Phone Case,4,103.72,414.88,C,Cash
6676,2023-03-11 19:00:00,3313,Female,24,Frozen,Ice Cream,11,43.11,474.21,A,Bank Transfer
6677,2023-03-11 20:00:00,3325,Female,30,Beverage,Mineral Water,1,105.32,105.32,D,E-Wallet
6678,2023-03-11 21:00:00,3079,Male,36,Personal Care,Lotion,6,94.5,567.0,A,Cash
6679,2023-03-11 22:00:00,3224,Male,,Snacks,Nuts,4,80.62,322.48,A,Credit Card
6680,2023-03-11 23:00:00,3252,Male,43,Dairy,Butter,2,72.59,145.18,B,Cash
6681,2023-03-12 00:00:00,3368,Female,,Snacks,Chips,8,11.99,95.92,A,Cash
6682,2023-03-12 01:00:00,3179,Female,17,Dairy,Butter,4,90.54,362.16,C,E-Wallet
6683,2023-03-12 02:00:00,3067,Male,57,Beverage,Energy Drink,1,21.42,21.42,C,Credit Card
6684,2023-03-12 03:00:00,3131,Male,21,,,8,93.77,750.16,A,Cash
6685,2023-03-12 04:00:00,3207,Male,52,Dairy,Butter,2,87.48,174.96,A,Bank Transfer
6686,2023-03-12 05:00:00,3176,Male,61,Frozen,Frozen Vegetables,4,53.74,214.96,C,E-Wallet
6687,2023-03-12 06:00:00,3096,Male,22,Beverage,Soft Drink,11,15.94,175.34,A,Bank Transfer
6688,2023-03-12 07:00:00,3328,Male,33,Beverage,Soft Drink,6,54.26,325.56,B,Bank Transfer
6689,2023-03-12 08:00:00,3134,Female,54,Produce,Carrots,9,14.82,133.38,A,E-Wallet
6690,2023-03-12 09:00:00,3005,,67,Dairy,Milk,7,37.05,259.34999999999997,A,E-Wallet
6691,2023-03-12 10:00:00,3367,Female,18,Household,Tissue,1,32.71,32.71,D,Bank Transfer
6692,2023-03-12 11:00:00,3016,Male,34,Snacks,Cookies,4,54.54,218.16,C,E-Wallet
6693,2023-03-12 12:00:00,3238,Male,64,Dairy,Cheese,2,9.8,19.6,C,Cash
6694,2023-03-12 13:00:00,3053,Female,,Household,Detergent,9,45.25,407.25,C,E-Wallet
6695,2023-03-12 14:00:00,3273,Female,46,Snacks,Chips,7,80.69,564.8299999999999,B,Credit Card
6696,2023-03-12 15:00:00,3295,Male,24,Electronics,Phone Case,7,84.79,593.5300000000001,B,Bank Transfer
6697,2023-03-12 16:00:00,3389,Female,38,Personal Care,Lotion,6,2.82,16.919999999999998,B,Bank Transfer
6698,2023-03-12 17:00:00,3088,Male,32,Frozen,Ice Cream,6,73.54,441.24,C,Cash
6699,2023-03-12 18:00:00,3347,Female,29,Beverage,Juice,7,30.87,216.09,D,Bank Transfer
6700,2023-03-12 19:00:00,3281,Female,45,Beverage,Energy Drink,9,50.18,451.62,D,E-Wallet
6701,2023-03-12 20:00:00,3021,Male,63,Personal Care,Toothpaste,11,14.38,158.18,D,Cash
6702,2023-03-12 21:00:00,3110,Male,19,Dairy,Milk,2,1.61,3.22,B,Bank Transfer
6703,2023-03-12 22:00:00,3136,Female,34,Snacks,Crackers,7,95.3,667.1,B,Bank Transfer
6704,2023-03-12 23:00:00,3174,Female,34,Snacks,Chips,4,35.52,142.08,C,Cash
6705,2023-03-13 00:00:00,3034,Male,46,Personal Care,Soap,7,21.53,150.71,A,Bank Transfer
6706,2023-03-13 01:00:00,3463,Male,54,Dairy,Butter,11,56.02,616.22,D,Credit Card
6707,2023-03-13 02:00:00,3291,,34,Produce,Broccoli,3,106.22,318.65999999999997,C,Cash
6708,2023-03-13 03:00:00,3282,Male,30,Beverage,Soft Drink,5,61.22,306.1,D,Cash
6709,2023-03-13 04:00:00,3356,Female,32,Snacks,Crackers,2,15.95,31.9,A,Bank Transfer
6710,2023-03-13 05:00:00,3482,Female,60,Personal Care,Toothpaste,1,31.8,31.8,B,Cash
6711,2023-03-13 06:00:00,3291,Female,31,Beverage,Soft Drink,4,38.38,153.52,A,E-Wallet
6712,2023-03-13 07:00:00,3437,Male,61,Snacks,Chips,7,13.87,97.08999999999999,C,E-Wallet
6713,2023-03-13 08:00:00,3271,,52,Dairy,Cheese,9,98.56,887.04,A,Cash
6714,2023-03-13 09:00:00,3323,Female,29,Frozen,Frozen Pizza,2,66.37,132.74,A,E-Wallet
6715,2023-03-13 10:00:00,3425,Female,19,Frozen,Ice Cream,11,108.29,1191.19,C,E-Wallet
6716,2023-03-13 11:00:00,3393,Female,33,Frozen,Frozen Vegetables,11,74.58,820.38,B,Bank Transfer
6717,2023-03-13 12:00:00,3164,Male,32,Personal Care,Lotion,3,4.57,13.71,A,Bank Transfer
6718,2023-03-13 13:00:00,3436,Male,47,Electronics,Phone Case,9,106.49,958.41,C,Cash
6719,2023-03-13 14:00:00,3107,Male,21,Electronics,Earphones,2,15.47,30.94,B,Credit Card
6720,2023-03-13 15:00:00,3376,Female,68,Electronics,USB Cable,3,73.25,219.75,C,Cash
6721,2023-03-13 16:00:00,3442,Male,20,Household,Tissue,4,43.86,175.44,D,Credit Card
6722,2023-03-13 17:00:00,3474,Female,55,Household,Dish Soap,1,86.78,86.78,A,E-Wallet
6723,2023-03-13 18:00:00,3010,,20,Household,Tissue,9,10.99,98.91,B,Credit Card
6724,2023-03-13 19:00:00,3158,Male,36,Electronics,Phone Case,8,95.42,763.36,A,Bank Transfer
6725,2023-03-13 20:00:00,3490,Female,27,Electronics,Earphones,7,96.56,675.9200000000001,C,E-Wallet
6726,2023-03-13 21:00:00,3125,Male,42,Beverage,Energy Drink,3,28.73,86.19,B,Cash
6727,2023-03-13 22:00:00,3228,Female,48,Snacks,Chips,6,20.74,124.44,B,Bank Transfer
6728,2023-03-13 23:00:00,3442,Female,31,Snacks,Chips,7,77.26,540.82,B,Bank Transfer
6729,2023-03-14 00:00:00,3465,Male,42,Beverage,Juice,9,78.48,706.32,D,Bank Transfer
6730,2023-03-14 01:00:00,3217,Male,25,Dairy,Cheese,4,35.48,141.92,D,E-Wallet
6731,2023-03-14 02:00:00,3331,Female,30,Electronics,Phone Case,6,65.73,394.38,D,Cash
6732,2023-03-14 03:00:00,3443,Male,23,Beverage,Soft Drink,7,106.03,742.21,C,Bank Transfer
6733,2023-03-14 04:00:00,3248,Female,22,Electronics,USB Cable,2,61.19,122.38,B,Bank Transfer
6734,2023-03-14 05:00:00,3111,Female,42,Electronics,USB Cable,9,14.2,127.8,B,E-Wallet
6735,2023-03-14 06:00:00,3415,Female,38,Produce,Carrots,5,105.31,526.55,D,E-Wallet
6736,2023-03-14 07:00:00,3076,Female,38,Beverage,Juice,8,21.38,171.04,D,E-Wallet
6737,2023-03-14 08:00:00,3153,Male,24,Snacks,Cookies,5,69.65,348.25,D,Bank Transfer
6738,2023-03-14 09:00:00,3474,Male,36,Personal Care,Toothpaste,8,97.36,778.88,C,Credit Card
6739,2023-03-14 10:00:00,3423,Female,39,Electronics,Earphones,11,96.35,1059.85,B,Cash
6740,2023-03-14 11:00:00,3056,Female,33,Beverage,Energy Drink,6,32.03,192.18,D,Cash
6741,2023-03-14 12:00:00,3461,Female,33,Personal Care,Lotion,7,66.2,463.40000000000003,B,Bank Transfer
6742,2023-03-14 13:00:00,3158,Female,64,Produce,Carrots,2,65.75,131.5,B,Credit Card
6743,2023-03-14 14:00:00,3259,Female,21,Household,Tissue,1,55.36,55.36,A,Bank Transfer
6744,2023-03-14 15:00:00,3031,Male,35,Household,Cleaner,8,115.73,925.84,D,Bank Transfer
6745,2023-03-14 16:00:00,3128,Male,58,Personal Care,Shampoo,4,47.6,190.4,B,Bank Transfer
6746,2023-03-14 17:00:00,3213,Female,54,Dairy,Butter,3,34.22,102.66,A,E-Wallet
6747,2023-03-14 18:00:00,3046,Male,23,Dairy,Milk,2,78.32,156.64,D,Bank Transfer
6748,2023-03-14 19:00:00,3163,Male,57,Beverage,Energy Drink,8,89.5,716.0,D,Cash
6749,2023-03-14 20:00:00,3376,Female,21,Electronics,USB Cable,5,12.35,61.75,D,Bank Transfer
6750,2023-03-14 21:00:00,3093,Female,21,Electronics,Phone Case,10,71.17,711.7,B,Cash
6751,2023-03-14 22:00:00,3141,Male,22,Household,Dish Soap,4,2.91,11.64,B,Bank Transfer
6752,2023-03-14 23:00:00,3286,,26,Frozen,Frozen Vegetables,7,10.76,75.32,C,Credit Card
6753,2023-03-15 00:00:00,3454,,63,Snacks,Cookies,1,90.1,90.1,B,Cash
6754,2023-03-15 01:00:00,3139,Male,68,Frozen,Frozen Pizza,1,97.13,97.13,D,Bank Transfer
6755,2023-03-15 02:00:00,3267,Female,41,Electronics,Earphones,4,21.0,84.0,B,Cash
6756,2023-03-15 03:00:00,3068,Female,35,Dairy,Milk,8,87.81,702.48,D,Bank Transfer
6757,2023-03-15 04:00:00,3242,Female,39,Snacks,Chips,10,11.73,117.30000000000001,C,Cash
6758,2023-03-15 05:00:00,3406,Male,23,Household,Detergent,9,115.96,1043.6399999999999,B,Cash
6759,2023-03-15 06:00:00,3354,Male,47,Beverage,Soft Drink,11,7.04,77.44,C,Credit Card
6760,2023-03-15 07:00:00,3478,Female,24,Personal Care,Soap,2,8.37,16.74,D,Bank Transfer
6761,2023-03-15 08:00:00,3069,Female,38,Snacks,Nuts,7,30.02,210.14,B,E-Wallet
6762,2023-03-15 09:00:00,3287,,28,Beverage,Mineral Water,11,44.77,492.47,B,E-Wallet
6763,2023-03-15 10:00:00,3092,Male,20,Electronics,USB Cable,8,56.87,454.96,A,Bank Transfer
6764,2023-03-15 11:00:00,3415,Female,29,Produce,Broccoli,3,44.78,134.34,B,Cash
6765,2023-03-15 12:00:00,3343,Female,68,Beverage,Energy Drink,11,10.66,117.26,C,Bank Transfer
6766,2023-03-15 13:00:00,3003,Male,60,Snacks,Crackers,1,84.4,84.4,C,Bank Transfer
6767,2023-03-15 14:00:00,3163,Female,65,Beverage,Soft Drink,2,39.21,78.42,D,Bank Transfer
6768,2023-03-15 15:00:00,3341,Male,39,Snacks,Nuts,7,79.47,556.29,A,Credit Card
6769,2023-03-15 16:00:00,3060,Female,17,Snacks,Chips,8,78.01,624.08,C,Bank Transfer
6770,2023-03-15 17:00:00,3341,Male,18,Snacks,Cookies,8,87.99,703.92,B,Bank Transfer
6771,2023-03-15 18:00:00,3010,Female,63,Electronics,Earphones,7,67.58,473.06,C,E-Wallet
6772,2023-03-15 19:00:00,3251,Male,57,Personal Care,Soap,3,57.45,172.35000000000002,B,Bank Transfer
6773,2023-03-15 20:00:00,3460,Male,28,Beverage,Juice,11,16.49,181.39,B,Bank Transfer
6774,2023-03-15 21:00:00,3155,Male,63,Frozen,Frozen Vegetables,1,50.71,50.71,D,Bank Transfer
6775,2023-03-15 22:00:00,3357,,30,Personal Care,Soap,3,41.04,123.12,B,Credit Card
6776,2023-03-15 23:00:00,3140,Male,68,Beverage,Soft Drink,3,21.01,63.03,A,Credit Card
6777,2023-03-16 00:00:00,3343,Female,48,Personal Care,Lotion,8,16.0,128.0,C,Credit Card
6778,2023-03-16 01:00:00,3086,Male,22,Dairy,Cheese,2,32.96,65.92,B,Cash
6779,2023-03-16 02:00:00,3471,Male,58,Dairy,Butter,5,99.11,495.55,D,Credit Card
6780,2023-03-16 03:00:00,3087,Female,68,Frozen,Ice Cream,1,69.76,69.76,C,Bank Transfer
6781,2023-03-16 04:00:00,3399,Female,30,Household,Detergent,7,80.21,561.4699999999999,A,E-Wallet
6782,2023-03-16 05:00:00,3154,Female,26,Personal Care,Lotion,11,12.5,137.5,A,Bank Transfer
6783,2023-03-16 06:00:00,3412,Female,46,Frozen,Frozen Vegetables,8,43.09,344.72,D,Cash
6784,2023-03-16 07:00:00,3397,Male,18,Snacks,Crackers,1,98.16,98.16,B,Cash
6785,2023-03-16 08:00:00,3099,Male,26,Frozen,Ice Cream,11,73.04,803.44,B,Cash
6786,2023-03-16 09:00:00,3485,Female,18,Electronics,Earphones,4,10.21,40.84,A,Bank Transfer
6787,2023-03-16 10:00:00,3044,Female,41,Dairy,Cheese,7,60.66,424.62,A,E-Wallet
6788,2023-03-16 11:00:00,3038,Male,30,Dairy,Milk,9,56.19,505.71,B,Bank Transfer
6789,2023-03-16 12:00:00,3260,Female,45,Snacks,Nuts,1,56.47,56.47,C,E-Wallet
6790,2023-03-16 13:00:00,3206,Male,50,Beverage,Soft Drink,8,80.38,643.04,A,E-Wallet
6791,2023-03-16 14:00:00,3303,Female,45,Dairy,Butter,10,67.59,675.9000000000001,B,Bank Transfer
6792,2023-03-16 15:00:00,3485,Male,16,Dairy,Butter,6,88.47,530.8199999999999,C,Bank Transfer
6793,2023-03-16 16:00:00,3008,Male,,Snacks,Chips,11,20.05,220.55,B,Cash
6794,2023-03-16 17:00:00,3098,Male,39,Household,Cleaner,1,107.14,107.14,B,Cash
6795,2023-03-16 18:00:00,3450,,68,Personal Care,Shampoo,7,101.83,712.81,D,Bank Transfer
6796,2023-03-16 19:00:00,3008,Male,26,Dairy,Cheese,9,20.21,181.89000000000001,A,Bank Transfer
6797,2023-03-16 20:00:00,3217,Male,23,Produce,Bananas,8,19.03,152.24,D,Bank Transfer
6798,2023-03-16 21:00:00,3347,Male,56,Snacks,Cookies,4,90.05,360.2,C,Credit Card
6799,2023-03-16 22:00:00,3075,Male,24,Household,Tissue,9,54.5,490.5,D,E-Wallet
6800,2023-03-16 23:00:00,3315,Female,47,Beverage,Juice,7,27.2,190.4,D,E-Wallet
6801,2023-03-17 00:00:00,3059,Male,54,Produce,Carrots,1,92.23,92.23,B,Bank Transfer
6802,2023-03-17 01:00:00,3017,Male,64,Dairy,Milk,11,24.9,273.9,B,Credit Card
6803,2023-03-17 02:00:00,3378,Male,68,Frozen,Frozen Pizza,4,33.32,133.28,B,Bank Transfer
6804,2023-03-17 03:00:00,3414,Male,66,Household,Detergent,9,102.85,925.65,D,Cash
6805,2023-03-17 04:00:00,3307,Male,30,Frozen,Ice Cream,8,93.92,751.36,D,Bank Transfer
6806,2023-03-17 05:00:00,3486,Female,18,Snacks,Crackers,7,101.98,713.86,D,E-Wallet
6807,2023-03-17 06:00:00,3057,Male,27,Beverage,Mineral Water,6,66.06,396.36,B,E-Wallet
6808,2023-03-17 07:00:00,3376,Male,31,Beverage,Soft Drink,8,48.45,387.6,B,Bank Transfer
6809,2023-03-17 08:00:00,3138,Female,19,Snacks,Crackers,3,54.62,163.85999999999999,A,Cash
6810,2023-03-17 09:00:00,3290,Female,55,Electronics,USB Cable,2,24.67,49.34,D,Bank Transfer
6811,2023-03-17 10:00:00,3122,Male,52,Personal Care,Lotion,2,72.82,145.64,C,Bank Transfer
6812,2023-03-17 11:00:00,3143,Female,46,,,6,83.94,503.64,A,E-Wallet
6813,2023-03-17 12:00:00,3247,,52,Personal Care,Toothpaste,8,62.72,501.76,A,Cash
6814,2023-03-17 13:00:00,3342,Male,22,Household,Cleaner,2,22.75,45.5,C,Bank Transfer
6815,2023-03-17 14:00:00,3409,Female,57,Beverage,Juice,11,118.15,1299.65,A,Cash
6816,2023-03-17 15:00:00,3142,Female,34,Beverage,Mineral Water,7,69.95,489.65000000000003,D,E-Wallet
6817,2023-03-17 16:00:00,3153,Male,28,Snacks,Crackers,5,70.27,351.34999999999997,A,Bank Transfer
6818,2023-03-17 17:00:00,3365,Female,66,Personal Care,Toothpaste,4,54.8,219.2,A,Cash
6819,2023-03-17 18:00:00,3181,Female,66,Snacks,Nuts,7,76.59,536.13,A,Credit Card
6820,2023-03-17 19:00:00,3273,Female,21,Personal Care,Lotion,8,114.72,917.76,A,E-Wallet
6821,2023-03-17 20:00:00,3363,Male,37,Personal Care,Toothpaste,4,112.49,449.96,A,Credit Card
6822,2023-03-17 21:00:00,3322,Female,47,Snacks,Cookies,4,19.25,77.0,A,Cash
6823,2023-03-17 22:00:00,3349,Male,49,Electronics,USB Cable,10,51.71,517.1,B,Credit Card
6824,2023-03-17 23:00:00,3085,Female,41,Frozen,Frozen Vegetables,5,106.8,534.0,B,Bank Transfer
6825,2023-03-18 00:00:00,3304,Female,66,Household,Cleaner,6,24.79,148.74,C,E-Wallet
6826,2023-03-18 01:00:00,3386,Male,32,Beverage,Energy Drink,9,90.77,816.93,A,Bank Transfer
6827,2023-03-18 02:00:00,3125,,65,Snacks,Crackers,8,92.51,740.08,A,Credit Card
6828,2023-03-18 03:00:00,3447,Male,25,Snacks,Nuts,11,23.1,254.10000000000002,C,Credit Card
6829,2023-03-18 04:00:00,3308,Female,58,Electronics,Earphones,4,2.2,8.8,C,E-Wallet
6830,2023-03-18 05:00:00,3352,Female,51,Dairy,Milk,11,69.6,765.5999999999999,D,Cash
